Date,Auto,Capital Goods,Healthcare,Consumer Durables,FMCG,IT,Metal,Oil & Gas,PSU
01-Mar-00,1132.05,875.06,1780.02,1634.58,1290.2,7159.11,1550.15,1250.32,1366.01
02-Mar-00,1063.9,838.27,1673.53,1604.47,1208.33,7479.85,1472.66,1172.24,1314.34
03-Mar-00,1004.65,784.84,1560.02,1548.28,1146.65,7342.14,1362.4,1103.88,1229.56
06-Mar-00,1026.89,794.22,1570.24,1556.19,1127.36,7690.69,1359.46,1102.07,1263.31
07-Mar-00,1000.81,769.71,1529.21,1502.91,1136.26,7685.31,1293.26,1055.63,1232.45
08-Mar-00,968.35,753.4,1504.07,1418.67,1136.37,7562.99,1253.29,1030.46,1226.46
09-Mar-00,961.09,730,1477.14,1319.61,1112.74,7216.22,1256.29,1044.14,1184.06
10-Mar-00,962.58,720.38,1493.68,1246.39,1142.53,7103.41,1255.15,1018.86,1171.66
13-Mar-00,970.12,718.95,1571.57,1201.86,1165.11,6584.52,1249.11,998.94,1155.55
14-Mar-00,983.72,735.21,1641.66,1231.93,1224.79,6139.78,1258.09,1051.4,1177.43
15-Mar-00,979.42,748.61,1637.03,1263.8,1263.7,5968.56,1313.59,1088.94,1174.64
16-Mar-00,976.18,728.2,1575.28,1218.75,1257.95,5558.89,1337.65,1029.45,1163.17
21-Mar-00,1027.84,744.51,1604.8,1210.01,1218.93,5449.92,1330.83,1029.64,1172.02
22-Mar-00,1079.11,749.49,1638.75,1217.28,1189.68,5815.34,1346.04,1048.86,1202.14
23-Mar-00,1063.72,725.15,1612.14,1175.44,1161.46,5918.66,1335.3,1054.79,1186.67
24-Mar-00,1038.83,714.26,1595.03,1166.23,1161.01,6018.43,1370.06,1046.19,1158.1
27-Mar-00,1051.02,729.15,1607.44,1190.64,1137.9,6257.69,1379.04,1061.1,1154.39
28-Mar-00,1052.23,736.01,1587,1224.9,1142.31,6437.74,1347.58,1062,1142.03
29-Mar-00,1050.28,728.89,1557.61,1222.43,1125.9,6679.4,1345.52,1055.77,1137.15
30-Mar-00,1015.38,713.33,1557.7,1190.89,1135.81,6202.86,1363.29,1048.72,1111.46
31-Mar-00,1040.17,717.39,1617.83,1191.2,1131,5749.37,1391.06,1063.5,1114.64
03-Apr-00,1037.41,738.35,1613.92,1194.31,1190.32,5317.85,1394.59,1090.46,1130.58
04-Apr-00,995.17,702.67,1508.52,1110.65,1110.17,4901.54,1292.29,1041.17,1061.3
05-Apr-00,1003.16,710.07,1513.58,1101.58,1123.65,4868.48,1326.76,1019.64,1049.56
06-Apr-00,997.36,694.36,1482.5,1067.84,1118.21,5010.74,1319.81,1014.05,1045.85
07-Apr-00,1048.44,728.11,1582.15,1142.07,1191.85,5410.45,1407.83,1057.03,1099.25
10-Apr-00,1077.15,751.94,1656.15,1174.08,1192.94,5835.53,1406.38,1065.73,1123.76
11-Apr-00,1056.37,749.98,1635.29,1165.28,1188.66,5986.34,1415.66,1058.12,1128.79
12-Apr-00,1032.11,745.45,1614.71,1168.4,1161.15,5817.96,1411.05,1037.92,1109.76
13-Apr-00,1017.11,731.88,1575.87,1121.48,1137.13,5403.99,1379.71,1014.77,1074.67
17-Apr-00,986.63,715.96,1474.41,1100.64,1086.99,4978.98,1338.5,969.15,1019.27
18-Apr-00,985.17,706.66,1472.48,1101.16,1067.71,4651.4,1328.92,956.2,1000.35
19-Apr-00,975.45,689.49,1429.74,1082.54,1066.52,4416.93,1309.39,935.2,974.76
20-Apr-00,967.46,673.06,1392.47,1054.85,1057.74,4463.85,1305.08,926.95,954.46
24-Apr-00,959.29,658.5,1352.27,1040.07,1046.47,4257.05,1267.63,917.06,949.39
25-Apr-00,955.04,653.03,1307.99,1008.39,1018.73,4124.49,1246.97,907.52,942.56
26-Apr-00,987.98,681.38,1364.99,1051.84,1043.39,4392.39,1310.47,945.93,993.6
27-Apr-00,964.61,668.42,1326.13,1015.7,1036.06,4191.88,1273.15,926.66,968.02
28-Apr-00,952.19,663.22,1298.96,975,1014.78,4044.25,1261.14,910.75,951.35
02-May-00,938.29,649,1200.42,928.8,943.11,3682.89,1236.05,878.34,901.89
03-May-00,923.47,657.08,1250.46,920.14,944.31,3460.08,1238.55,876.61,878.98
04-May-00,938.47,667.86,1295.71,940.81,1010.72,3779.01,1247.15,891.95,904.12
05-May-00,975.89,682.11,1317.56,945.61,1054.11,4072.39,1302.54,878.97,909.5
08-May-00,969.3,678.71,1304.48,930.73,1001.26,3693.74,1299.57,851.78,891.96
09-May-00,963.77,679.51,1301.16,921.5,1025.75,3884.57,1316.85,853.42,890.27
10-May-00,953.23,673.38,1281.37,904.79,1015.62,3721.5,1306.3,858.94,888.02
11-May-00,918.88,659.99,1241.72,869,984.01,3419.22,1278.98,851.59,861.25
12-May-00,875.85,636.08,1207.49,829.9,971.23,3218.01,1257.07,842.03,843.55
15-May-00,887.41,640.48,1206.93,828.02,993.34,3304.87,1267.09,852.54,845.37
16-May-00,891.07,640.94,1237.02,832.25,1001.88,3292.91,1270.28,857.77,847.74
17-May-00,900.05,640.45,1228.25,860.6,1001.04,3251.71,1288.28,896.02,881.94
18-May-00,891.46,632.45,1213.71,855.41,1008.57,3107.88,1304.8,879.98,894.63
19-May-00,890.64,628.67,1211.84,839.14,980.81,2991.55,1300.78,862.86,862.89
22-May-00,876.57,623.93,1187.94,826.56,969.55,2713.66,1293.37,837.4,848.65
23-May-00,861.86,623.03,1153.69,813.24,970.12,2804.26,1290.12,831.14,848.85
24-May-00,867.75,639.46,1153.99,822.37,964.86,2732.24,1283.37,850.64,866.7
25-May-00,881.66,650,1157.82,835.19,985.3,2708.02,1280.07,877.55,883.52
26-May-00,881.22,663.38,1176.54,839.65,1071.63,2531.8,1271.73,880.62,902.75
29-May-00,902.29,693.75,1219.57,878.88,1095.43,2546.55,1302.59,896.8,930.7
30-May-00,918.44,708.93,1262.47,894.5,1112.05,2690.31,1309.2,911.49,957.85
31-May-00,937.07,707.47,1282.9,912.16,1112.68,2954.76,1334.81,905.08,946.46
01-Jun-00,919.83,690.59,1260.83,888.63,1080.7,2885.78,1311.98,870.33,924.95
02-Jun-00,917.2,691.63,1289.2,882.61,1093.55,3095.88,1379.56,885.18,937.89
05-Jun-00,917.83,698.05,1288.22,907.49,1096.49,3297.17,1383.01,898.26,943.07
06-Jun-00,927.55,708.53,1287.34,894.63,1100.59,3488.82,1393.46,895.31,937.91
07-Jun-00,925.38,709.9,1278.93,894.7,1099.25,3524.31,1393.41,905.27,945.94
08-Jun-00,928.34,722.13,1291.57,895.05,1113.33,3603.56,1396.25,940.76,986.14
09-Jun-00,939.62,717.69,1279.14,892.84,1108.64,3544.58,1403.61,947.7,1011.6
12-Jun-00,937.52,715.7,1272.08,915.76,1089.27,3503.75,1409.3,946.53,1000.61
13-Jun-00,945.46,727.93,1271.44,947.66,1079.02,3482.96,1379.91,953.47,990.28
14-Jun-00,951.88,733.23,1280.05,938.29,1092.6,3558.65,1377.5,962.25,1000.81
15-Jun-00,948.62,726.78,1292.62,929.3,1081.81,3718.3,1389.3,943.77,992.58
16-Jun-00,959.88,722.29,1298.5,925.77,1083.73,3915.98,1410.58,954.05,1034.37
19-Jun-00,961.38,740.22,1324.97,974.01,1105.47,4061.08,1429.4,957.85,1047.11
20-Jun-00,958.11,746.56,1406.94,1014.61,1108.74,4117.69,1426.07,959.03,1050.71
21-Jun-00,945.98,740.05,1333.54,971.41,1111.83,3859.26,1413.35,966.49,1031.51
22-Jun-00,943.98,753.95,1336.93,969.27,1134.45,3894.71,1410.62,983.27,1047.55
23-Jun-00,929.18,741.04,1301.55,934.07,1167.21,3695.98,1397.76,1002.89,1047.02
26-Jun-00,927.53,738.44,1306.84,929.89,1154.78,3783.55,1411.51,993.48,1032.38
27-Jun-00,924.61,741.3,1301.34,928.4,1170.84,3751.54,1402.24,985.53,1030.19
28-Jun-00,926.41,742.69,1312.95,935.32,1200.97,3815.7,1388.24,985.93,1028.08
29-Jun-00,935.76,739.29,1324.81,916.75,1209.85,3830.89,1384.7,983.27,1026.19
30-Jun-00,931.49,731.38,1312.62,916.93,1194.91,3840.97,1365.45,963.68,1008.66
03-Jul-00,926.81,734.4,1339.12,937.91,1185.23,4083.63,1405.7,974.05,1020.11
04-Jul-00,931.75,750.89,1388.69,928.13,1200.67,4168.87,1408.2,976.29,1024.03
05-Jul-00,933.67,750.56,1369.83,935.57,1204.51,4060.52,1399.17,986.44,1031.1
06-Jul-00,936.27,746.75,1382.86,928,1193.59,3972.58,1388.29,993.84,1031.78
07-Jul-00,933.27,768.81,1392.95,922.4,1194.15,3961.28,1387.64,996.13,1033.32
10-Jul-00,944.31,775.37,1394.76,928.62,1200.44,3893.32,1393.64,997.55,1025.34
11-Jul-00,947.06,779.63,1371.77,921.02,1204.55,3795.52,1392.68,1008.47,1033.55
12-Jul-00,958.74,793.19,1339.89,930.75,1220.46,3943.32,1421.49,1014.42,1044.68
13-Jul-00,951.88,780.87,1348.02,925.94,1234.85,3755.69,1430.9,996.05,1031.03
14-Jul-00,945.03,781.49,1348.58,920.2,1255.95,3653.78,1414.72,988.02,1023.88
17-Jul-00,959.92,779.38,1373.14,929.92,1201.83,3612.91,1460.34,981.59,998.99
18-Jul-00,956.18,772.7,1361.36,930.1,1210.04,3526.99,1433.94,970.55,991.82
19-Jul-00,942.36,739.63,1325.62,920.61,1174.17,3448.14,1404.18,967.49,983.43
20-Jul-00,934.19,731.79,1324.7,920.84,1143.01,3465.24,1396.83,955.64,971.6
21-Jul-00,920.04,724.4,1302.04,909.05,1130.34,3343.73,1359.29,950.44,964.65
24-Jul-00,883.6,695.73,1250.2,874.51,1070.48,3043.08,1308.88,908.6,912.74
25-Jul-00,893.8,719.81,1274.6,895.69,1085.43,3330.92,1325.86,926.7,933.62
26-Jul-00,863.1,707.95,1285.7,889.17,1083.02,3063.75,1310.73,933.34,929.85
27-Jul-00,883.49,719.94,1293.59,877.86,1081.38,3170.93,1322.52,926.29,918.69
28-Jul-00,874.2,719.75,1281.66,854.93,1078.54,3156.87,1323.49,922.79,918.43
31-Jul-00,854.85,699.49,1302.66,850.93,1094.7,3116.31,1327.75,929.14,910.07
01-Aug-00,832.55,695.03,1297.12,837.34,1089.93,3091.92,1327.33,900.31,881.45
02-Aug-00,833.86,691.49,1283.22,831.15,1091.7,3081.84,1332.25,897.29,883.81
03-Aug-00,827.52,686.79,1298,826.77,1077.87,2987.08,1315.27,899.79,883.01
04-Aug-00,813.59,669.16,1286.6,816.78,1116.16,2796.3,1300.3,865.26,855.24
07-Aug-00,817.49,667.75,1272.04,816.55,1117.43,2851.47,1282.27,855.17,853.81
08-Aug-00,821.85,669.24,1281.09,822.76,1108.73,3145.93,1286.82,857.66,858.1
09-Aug-00,824.33,677.24,1287.29,835.54,1083.18,3218.54,1283.27,860.85,859
10-Aug-00,818.98,674.19,1280.57,831,1081.21,3090.45,1268.09,857.41,846.87
11-Aug-00,812.43,662.63,1273.01,810.91,1058.53,3096.4,1253.2,845.45,834.24
14-Aug-00,811.24,660.15,1273.13,813.72,1078.25,3156.55,1242.28,833.25,820.73
16-Aug-00,824.95,667.07,1296.08,826.19,1099.3,3329.41,1252.59,839.75,838.14
17-Aug-00,834.07,672.87,1285.38,825.32,1091.79,3228.81,1246.74,849.92,859.73
18-Aug-00,833.13,675.85,1290.89,834.87,1090.07,3404.82,1241.55,838.25,846.33
21-Aug-00,839.46,688.14,1308.63,853.14,1095.95,3504.45,1258.72,846.56,850.54
22-Aug-00,838.08,694.73,1327.48,865.36,1087.34,3597.74,1259.26,840.14,839.94
23-Aug-00,842.12,700.43,1328.92,868.3,1095.5,3519.24,1259.44,843.73,842.29
24-Aug-00,835.81,694.61,1347.55,865.65,1086.44,3733.26,1249.41,842.68,843.82
25-Aug-00,837.32,694.76,1375.42,862.94,1084.14,3714,1244.42,839.12,845.89
28-Aug-00,854.84,698.77,1371.03,880.75,1088.01,3666.89,1247.85,844.49,854.42
29-Aug-00,848.78,706.92,1374.34,893.69,1083.42,3738.92,1245.2,837.68,846.58
30-Aug-00,843.81,699.79,1377.1,885.36,1079.4,3768.79,1257.42,850.11,852.33
31-Aug-00,847.28,711.34,1373.84,888.42,1082.32,3894.97,1259.85,860.25,855.34
04-Sep-00,849.92,713.02,1382.26,898.11,1100.94,4063.63,1269.82,866.57,857.46
05-Sep-00,854.7,723.62,1381.17,896.95,1101.95,4022.86,1291.41,877.29,876.41
06-Sep-00,865.69,724.27,1383.65,906.86,1120.67,3983.09,1316.86,879.4,875.94
07-Sep-00,862.59,727.53,1405.99,911.77,1124.65,3973.41,1324.93,887.82,867.98
08-Sep-00,855.86,728.91,1416.18,932.92,1115.11,4010.85,1330.05,881.98,858.89
11-Sep-00,865.09,724.37,1420.42,957.8,1123.34,3985.83,1331.29,888.76,858.86
12-Sep-00,869.55,723.97,1401.18,964.56,1149.62,4022.64,1320.92,907.03,862.4
13-Sep-00,859.13,715.07,1382.32,940.99,1139.63,3961.65,1365.96,911.47,856.82
14-Sep-00,852.57,710.57,1373.27,926.42,1128.07,3903.82,1329.9,920.17,851.4
15-Sep-00,837.66,691.82,1333.06,900.62,1111.99,3710.4,1332.49,898.43,830.1
18-Sep-00,830.63,677.83,1301.51,885.9,1092.48,3457.4,1302.35,872.74,813.07
19-Sep-00,823.5,656.78,1286.54,868.67,1070.79,3399.43,1270.4,860.11,793.23
20-Sep-00,827.58,656.84,1297.29,879.96,1074.59,3463.6,1271.52,875.49,805.3
21-Sep-00,822.35,656.63,1283.18,870.65,1075.7,3305.58,1252.87,870.02,802.49
22-Sep-00,798.93,636.13,1229.37,818.33,1020.15,3083.93,1192.37,858.38,778.65
25-Sep-00,794.53,650.06,1273.78,842.91,1020.08,3456.12,1119.04,858.69,785.73
26-Sep-00,780.94,642.09,1251.82,821.7,1009.77,3303.42,1114.92,840.02,777.07
27-Sep-00,781.49,646.27,1256.17,829.98,1012.1,3336.53,1122.84,878.31,785.38
28-Sep-00,774.67,631.02,1241.98,812.94,971.52,3264.81,1112.65,868.87,770.83
29-Sep-00,770,612.03,1233.75,812.79,991.48,3273.62,1105.62,861.46,759.19
03-Oct-00,770.77,612.46,1223.78,830.91,994.58,3278.15,1108.57,875.92,760.18
04-Oct-00,769.09,616.87,1257.16,844.3,1006.41,3303.99,1116.42,871.9,765.04
05-Oct-00,759.09,612.34,1270.81,838.29,1004.85,3235.29,1112.26,860.1,761.01
06-Oct-00,759,598.62,1276.02,826.6,1007.71,3172.76,1096.74,843.45,749.83
09-Oct-00,744.98,594.5,1271.43,844.78,980.44,3134.06,1090.48,852.91,754.23
10-Oct-00,742.42,584.65,1264.51,842.32,939.54,3028.93,1069.58,825.4,739.31
11-Oct-00,736.44,576.53,1232.68,827.18,935.39,2833,1058.72,816.11,733.26
12-Oct-00,742.22,574.98,1230.8,828.9,951.49,2880.96,1057.14,818.73,735.88
13-Oct-00,728.5,557.66,1231.98,802.88,936.34,2710.64,1043.81,797.1,719.44
16-Oct-00,739.36,569.46,1260.15,820.09,917.53,2764.63,1049.82,810.56,743.2
17-Oct-00,729.1,563.61,1254.48,810.39,902,2687.47,1044.28,801.12,732.69
18-Oct-00,719.19,564.51,1242.9,808.73,897.89,2533.51,1039.4,802.99,731.94
19-Oct-00,708.36,565.38,1250.64,824.64,913.77,2790.05,1039.77,823.06,739.95
20-Oct-00,716.28,568.45,1256.04,827.76,901.06,2872.72,1038.37,814.76,736.7
23-Oct-00,705.21,571.66,1239.99,834.63,893.78,2750.05,1019.76,800.96,724.16
24-Oct-00,710.37,565.28,1239.68,834.61,893.17,2837.39,1031.16,795.44,717.69
25-Oct-00,716.53,575.45,1314.82,845.86,904.03,2950.32,1041.35,821.23,730.09
26-Oct-00,713.13,584.36,1336.87,859.15,913.27,2931.78,1066.55,846.33,748.42
27-Oct-00,702.69,589.45,1338.59,870.8,896.92,2987.62,1063.59,838.96,741.13
30-Oct-00,687.19,587.12,1301.52,849.79,905.45,2908.14,1049.31,829.61,735.44
31-Oct-00,683.37,587.84,1307.23,853.06,918.45,2964.09,1043.62,824.88,743.41
01-Nov-00,687.94,594.89,1303.56,859.25,931.62,3006.62,1058.25,845.29,767.54
02-Nov-00,694.42,601.59,1326.92,864.81,947.93,3012.28,1078.27,854.49,790.52
03-Nov-00,712.58,612.02,1350.45,879.65,954.2,3075.81,1093.93,861.9,797.95
06-Nov-00,719.01,611.25,1352.04,895.3,938.84,3071.96,1095.62,866.29,801.68
07-Nov-00,718.7,616.95,1359.32,898.03,941.13,3101.98,1096.4,869.02,802.41
08-Nov-00,714.94,640.82,1423.42,907.94,956.2,3175.63,1106.45,875.88,812.66
09-Nov-00,703.93,645.3,1414.47,899.99,957.95,3153.15,1101.99,896.72,817.56
10-Nov-00,692.97,635.1,1397.42,885.19,942.83,3102.1,1068.1,873.37,813.51
13-Nov-00,683.18,622.12,1357.35,864.1,932.7,2888.56,1064.5,863.31,809.97
14-Nov-00,688.87,640.54,1400.8,883.73,943.68,3044.34,1088.23,887.45,833.3
15-Nov-00,696.08,636.36,1408.68,884.78,948.19,3054.6,1101.12,893.2,835.75
16-Nov-00,692.56,636.11,1388.11,897.07,931.46,3048.13,1095.97,880.89,833.55
17-Nov-00,684.47,634.66,1382.29,904.92,934.03,3088.67,1089.72,883.15,824.41
20-Nov-00,697.95,641.72,1381.46,920.84,944.11,3130.55,1104.68,892.27,819.03
21-Nov-00,701.72,639.95,1390.7,918.28,940.94,3165.29,1103.71,886.08,812.92
22-Nov-00,695.96,635.12,1389.77,907.29,936.75,3057.07,1110.05,873.44,808.77
23-Nov-00,698.09,628.5,1386.69,907.77,919.06,3053.5,1117.4,868.41,805.59
24-Nov-00,703.23,632.21,1383.85,903.13,915.65,3074.6,1137.57,877.73,809.79
27-Nov-00,720.52,656.17,1413.85,921.55,930.69,3184.44,1204.56,904.6,851.96
28-Nov-00,734.18,671.25,1407.91,935.24,955.23,3137.51,1210.12,915.92,875.83
29-Nov-00,727.66,663.97,1410.83,930.41,967.34,3121.81,1189.34,894.38,857.28
30-Nov-00,728.86,660.33,1396.89,924,985.7,3024.52,1205.54,904.42,861.12
01-Dec-00,722.29,671.48,1394.56,920.91,993.8,3176.84,1175.54,900.16,861.6
04-Dec-00,740.58,688.83,1399.11,935.25,979.77,3127.54,1191.8,915.09,881.32
05-Dec-00,741.79,698.91,1408,939.45,983.88,3194.49,1226.07,943.26,896.97
06-Dec-00,744.56,704.76,1414.2,944.23,1002.64,3224.96,1233.81,942.91,897.47
07-Dec-00,757.58,716.67,1402.95,949.52,996.63,3231.97,1257.87,951.37,905.38
08-Dec-00,774.59,731.41,1403.45,976.54,995.46,3296.39,1282.01,960.56,934.23
11-Dec-00,782.66,745.56,1433.1,996.57,1005.28,3366.02,1295.95,994.58,961.24
12-Dec-00,767.32,756.97,1460.43,988.44,1004.73,3371.82,1283.07,989.24,963.58
13-Dec-00,769.99,760.86,1478.67,996,1018.47,3444.54,1303.44,999.61,984.91
14-Dec-00,768.42,743.41,1478.17,983.65,1018.18,3339.06,1316.39,986.84,966.69
15-Dec-00,742.63,712.94,1418.87,947.62,1009.34,3163.46,1265.43,966.94,940.79
18-Dec-00,749.23,732.35,1426.9,944.79,1023.94,3174.96,1271.13,968.31,944.06
19-Dec-00,744.38,732.43,1399.78,923.42,1031.56,3035.8,1278.58,967.9,946.41
20-Dec-00,741.27,728.43,1395.38,931.73,1012.56,2951.69,1280.16,958.57,938.57
21-Dec-00,732.05,725.35,1383.13,917.86,1022.81,2825.67,1284.39,951.64,937.97
22-Dec-00,699.54,690.69,1337.19,875.53,1018.02,2604.45,1244.66,928.6,919.17
26-Dec-00,689.8,671.15,1310.28,866.37,1013.83,2504.13,1237.03,911.3,883.65
27-Dec-00,696.73,690.59,1324.5,878.38,1033.18,2527.53,1239.64,919.94,899.74
28-Dec-00,709.97,721.44,1359.68,884.07,1034.66,2563.96,1258.54,931.4,923.32
29-Dec-00,721.12,732.53,1374.41,888.18,1037.27,2655.81,1286.99,938.4,938.24
01-Jan-01,727.77,745.37,1382.34,903.84,1022.58,2613.87,1294.6,952.17,947.22
02-Jan-01,732.83,746.89,1379.83,905.57,1022.89,2655.36,1300.96,962.9,961.21
03-Jan-01,750.85,759.32,1378.89,918.74,1041.15,2611.51,1315.86,994.81,998.25
04-Jan-01,753.92,737.15,1366.92,925.8,1055.21,2845.83,1309.95,989.03,989.42
05-Jan-01,746.94,731.82,1385.71,908.93,1050.6,2992.71,1300.14,986.97,990.97
08-Jan-01,743.36,736.11,1386.77,902.57,1048,2843.89,1289.39,980.73,986.65
09-Jan-01,739.95,723.82,1382.1,893.84,1063.6,2863.22,1283.63,969.91,974.04
10-Jan-01,735.78,713.32,1379.94,897.01,1040.15,2834.91,1294.47,963.03,969.48
11-Jan-01,734.84,714.98,1373.76,887.86,1030,2714.67,1288.67,972.88,974.39
12-Jan-01,733.12,700.17,1349.41,869.58,1009.13,2777.65,1283.12,1002.68,995.52
15-Jan-01,725.95,704.32,1354.23,866.9,995.72,2820.7,1309.86,1025.2,1009.14
16-Jan-01,723.51,703.87,1347.1,867.94,1009.71,2790.35,1301.43,1021.36,1003.99
17-Jan-01,718.52,708.76,1344.62,880.1,1019.58,2808.47,1290.92,1015.93,999.66
18-Jan-01,722.95,718.24,1346.1,884.74,1014.62,2917.32,1326,1025.96,1004.29
19-Jan-01,727.94,723.27,1341.76,887.78,1021.35,3170.83,1311.46,1032.32,1008.99
22-Jan-01,749.02,736.15,1370.22,893.79,1021.53,3143.03,1322.55,1069.24,1026.69
23-Jan-01,750.86,721.36,1357,892.72,1023.25,3074.86,1307.51,1077.07,1033.14
24-Jan-01,750.03,721,1359.13,896.21,1026.62,3124.79,1311.7,1092.39,1052.57
25-Jan-01,745.54,721.7,1340.31,892.3,1031.87,3089.06,1296.75,1104.54,1073.18
29-Jan-01,745.75,711.68,1318.1,867.77,1017.88,2988.91,1285.15,1050.25,1037.49
30-Jan-01,750.88,742.27,1352.56,880.65,1046.08,3108.26,1333.01,1075.51,1063.41
31-Jan-01,747.7,741.56,1365.99,876.32,1037.03,3063.44,1347.55,1072.84,1068.02
01-Feb-01,738.57,723.68,1355.99,863.15,1021.43,3008.26,1341.86,1073.65,1058.21
02-Feb-01,734.69,745.51,1370.8,859.42,1013.85,3063.34,1387.4,1106.96,1116.27
05-Feb-01,759.43,761.11,1374.62,863.15,1016.15,3032.81,1446.83,1138.23,1153.59
06-Feb-01,781.1,771.46,1381.14,884.75,1018.42,3062.02,1485.88,1135.85,1147.06
07-Feb-01,780.2,770.91,1390.55,900.44,998.24,2993.03,1511.13,1154.11,1152.74
08-Feb-01,793.63,800,1392.5,922.86,1025.49,3034.13,1558.82,1165.58,1174.02
09-Feb-01,787.05,817.37,1416.98,938.52,1038.28,3005.37,1594.02,1168.49,1182.15
12-Feb-01,778.92,818.16,1442.17,943.05,1049.94,3029.78,1602.36,1201.92,1201.73
13-Feb-01,766.4,800.67,1425.56,925.76,1026.19,3024.68,1580.52,1190.45,1172.48
14-Feb-01,774.17,806.98,1416.97,935.31,1025.61,2985.06,1574.93,1176.6,1163.18
15-Feb-01,783.18,807.7,1416.99,952.62,1066.32,3048.73,1575.94,1179.29,1171.4
16-Feb-01,772.93,768.47,1385.35,902.69,1049.4,2938.66,1492.5,1137.96,1119.94
19-Feb-01,785.39,772.7,1393.06,922.49,1043.04,2961.33,1525.07,1135.03,1126.56
20-Feb-01,784.2,779.77,1386.11,908.02,1040.94,2927.94,1528.22,1132.42,1126.8
21-Feb-01,777.96,779.79,1375.69,903.89,1049.79,2803.12,1554.76,1121.98,1124.82
22-Feb-01,762.33,774.88,1370.43,890.05,1042.98,2721.01,1559.88,1115.42,1128.12
23-Feb-01,722.04,736.81,1343.32,850.89,1023.37,2596.2,1520.42,1088.58,1089.13
26-Feb-01,737.54,750.54,1349.34,867.92,1007.6,2638.13,1509.3,1085.74,1085.16
27-Feb-01,735.69,736.5,1349.7,834.13,1001.82,2542.3,1492.67,1072.1,1067.81
28-Feb-01,763.69,741.56,1368.85,845.65,1050.61,2748.52,1498.96,1091.43,1087.63
01-Mar-01,793.39,754.67,1402.36,843.53,1054.73,2565.65,1538.89,1115.22,1123.74
02-Mar-01,766.1,739.3,1363.19,782.07,1042.25,2207.46,1532.16,1101.16,1136.94
05-Mar-01,752.39,718.79,1358.6,745.05,1013.04,2127.18,1472.96,1081.65,1102.14
07-Mar-01,740.01,709.8,1341.48,740.65,1013.56,2297.71,1445.14,1088.2,1105.56
08-Mar-01,733.21,701.74,1327.47,728.68,1034.78,2255.55,1452.69,1093.69,1105.86
09-Mar-01,688.45,656.07,1281.22,673.04,1007.21,2023.55,1355.53,1046.16,1056.01
12-Mar-01,671.3,625.1,1239.98,660.47,988.48,1802.06,1306.59,1020.44,1025.85
13-Mar-01,637.12,580.28,1174.44,601.83,940.79,1639.75,1178.67,933.12,954.67
14-Mar-01,659.54,622.53,1208.35,641.72,967.75,1838.2,1243.79,952,970.06
15-Mar-01,662.26,627.74,1241.27,653.17,983.31,1936.7,1283.69,973.92,983.8
16-Mar-01,644.32,591.09,1229.08,626.03,980.77,1921.33,1237.64,960.7,970.77
19-Mar-01,647.52,593.89,1222.92,632.43,977.56,1865.36,1261.27,962.07,979
20-Mar-01,638.35,595.48,1218.93,615.4,965.86,1827.03,1239.97,957.77,976.61
21-Mar-01,635.25,599.56,1231.12,624.46,993.04,1829.66,1267.18,991.08,997.27
22-Mar-01,628.48,595.83,1235.32,622.54,982.3,1744.92,1252.03,984.11,986.97
23-Mar-01,611.08,583.33,1200.19,604.6,969.49,1664.9,1239.08,948.19,958.47
26-Mar-01,606.48,583.68,1195.45,611.52,960.09,1703.37,1248.62,950.27,956.68
27-Mar-01,619.28,602.45,1207.63,627.29,964.02,1770.29,1255.26,963.58,971.95
28-Mar-01,628.72,606.93,1244.14,644.21,997.44,1821.27,1289.72,985.83,999.94
29-Mar-01,627.82,606.88,1225.65,636.06,1001.1,1723.66,1270.29,995.53,1005.81
30-Mar-01,605.51,587.77,1193.93,619.88,979.68,1602.16,1233.53,960.61,962.58
02-Apr-01,593.03,567.62,1147.26,607.74,977.59,1548.35,1206.96,934.54,934.09
03-Apr-01,592.07,576.53,1169.8,609.59,979.46,1579.15,1224.97,951.25,949.16
04-Apr-01,590.33,564.15,1156.03,603.86,978.83,1529.43,1220.95,954.27,954.27
06-Apr-01,590.78,553.03,1112.65,602.76,983.24,1509.01,1237.1,957.98,951.77
09-Apr-01,589.59,560.25,1105.75,601.38,969.74,1495.99,1235.5,968.26,957.51
10-Apr-01,586.49,558.5,1089.13,588.25,970.28,1418.98,1226.81,956.19,957.37
11-Apr-01,575.33,562.51,1044.16,579.56,959.17,1206.21,1201.37,949.34,956.13
12-Apr-01,558.62,545.55,1018.38,550.36,942.76,1086.21,1167.62,925.1,930.37
16-Apr-01,560.93,558.25,1021.32,560.57,936.82,1199.96,1198.72,946.3,948.51
17-Apr-01,575.89,578.02,1053.29,566.47,948.55,1256.71,1235.92,967.41,979.03
18-Apr-01,587.1,590.75,1108.79,595.99,954.82,1452.83,1272.71,992.37,1010.99
19-Apr-01,577.85,607.42,1142.91,595.52,972.99,1537.69,1288.91,988.64,1013.82
20-Apr-01,570.68,592.36,1161.02,573.17,994.84,1599.7,1281.43,986.69,1009.1
23-Apr-01,576.9,601.01,1153.07,579.2,998.56,1574.34,1306.53,998.24,1026.95
24-Apr-01,572.26,603.09,1162.94,577.51,987.7,1661.68,1323.53,995.94,1029.54
25-Apr-01,596.24,609.92,1158.36,589.53,985.28,1642.48,1365.41,1010.75,1036.33
26-Apr-01,620.18,605.08,1150.15,584.28,968.92,1580.63,1343.17,1019.97,1022.83
