DATE,SPOT,FUTURE
10/25/2012,178.1164,69.5717
10/26/2012,178.3461,69.6617
10/29/2012,177.5134,69.337
10/30/2012,178.6105,69.7657
10/31/2012,178.4899,69.7189
11-01-2012,177.6184,69.3787
11-02-2012,177.6145,69.3774
11-05-2012,176.8324,69.0727
11-06-2012,177.7118,69.4163
11-07-2012,178.9999,69.9197
11-08-2012,181.1569,70.1205
11-09-2012,183.3327,70.3279
11-12-2012,184.5676,70.2124
11/13/2012,187.0461,70.5163
11/14/2012,187.5285,70.0485
11/15/2012,187.8398,70.165
11/16/2012,188.6802,70.4791
11/19/2012,189.5557,70.8067
11/20/2012,190.1198,71.0176
11/21/2012,190.6993,71.2343
11/23/2012,191.9209,71.691
11/26/2012,191.3062,71.4619
11/27/2012,191.0416,71.3633
11/28/2012,191.0729,71.3751
11/29/2012,191.1428,71.4015
11/30/2012,189.3999,70.7506
12-03-2012,188.7773,70.5186
12-04-2012,188.077,70.2572
12-05-2012,188.5244,70.4245
12-06-2012,188.0573,70.2502
12-07-2012,186.715,69.7489
12-10-2012,186.9485,69.8367
12-11-2012,188.6875,70.4865
12-12-2012,189.7148,70.8704
12/13/2012,189.6059,70.8299
12/14/2012,190.2672,71.0771
12/17/2012,190.6017,71.2026
12/18/2012,190.4967,71.1635
12/19/2012,192.8156,72.0298
12/20/2012,191.9247,71.6971
12/21/2012,192.3449,71.8541
12/24/2012,192.524,71.9213
12/26/2012,192.9597,72.0842
12/27/2012,191.952,71.7079
12/28/2012,191.9363,71.7022
12/31/2012,190.24,71.069
01-02-2013,190.6603,71.2264
01-03-2013,192.2125,71.8064
01-04-2013,191.236,71.4418
01-07-2013,191.3411,71.4815
01-08-2013,190.9599,71.3392
01-09-2013,189.5455,70.3455
01-10-2013,190.7515,70.3611
01-11-2013,191.0409,70.0735
01/14/2013,192.9625,70.3382
01/15/2013,193.6962,70.1575
01/16/2013,191.9819,69.5367
01/17/2013,190.8469,69.1257
01/18/2013,189.89,68.7793
01/22/2013,190.6449,69.0533
01/23/2013,190.3986,68.9642
01/24/2013,191.6687,69.4244
01/25/2013,191.4237,69.3358
01/28/2013,193.9404,70.2478
01/29/2013,194.0204,70.2769
01/30/2013,193.67,70.1502
01/31/2013,193.6374,70.1385
02-01-2013,192.5802,69.7557
02-04-2013,192.3463,69.6714
02-05-2013,191.8409,69.4885
02-06-2013,189.8879,68.7812
02-07-2013,190.1797,68.887
02-08-2013,188.5787,68.3073
02-11-2013,188.987,68.4555
02-12-2013,188.3177,68.2133
02/13/2013,187.6539,67.973
02/14/2013,186.797,67.6628
02/15/2013,187.3512,67.8637
02/19/2013,185.5558,67.214
02/20/2013,184.267,66.7473
02/21/2013,183.4352,66.4462
02/22/2013,183.2106,66.3651
02/25/2013,183.596,66.5053
02/26/2013,184.1293,66.6988
02/27/2013,184.1861,66.7196
02/28/2013,184.1633,66.7115
03-01-2013,184.356,66.7816
03-04-2013,184.0501,66.6715
03-05-2013,182.5361,66.1232
03-06-2013,181.7843,65.8511
03-07-2013,183.4008,66.4369
03-08-2013,183.7117,66.2031
03-11-2013,184.1529,66.0708
03-12-2013,185.5234,66.3036
03/13/2013,185.1032,65.9117
03/14/2013,185.7977,65.9446
03/15/2013,183.1365,65.0002
03/18/2013,182.9001,64.9169
03/19/2013,181.9871,64.5929
03/20/2013,183.0129,64.9572
03/21/2013,183.9573,65.2926
03/22/2013,183.3477,65.0763
