Date,SMB %,HML %,WML %,VIX %,Rm %,Rf %,Rm-Rf %,MSCI World (Rgm %),Rgm-Rf %,Info Edge Returns %
21-Jun-17,0.58018583,0.03612491,0.08473313,2.42,-0.1413856,0.02432809,-0.16571369,-0.13,-0.15432809,-1.991730537
22-Jun-17,0.16693685,-0.71946151,-0.39333585,2.68,-0.32845591,0.02432809,-0.352784,0.08,0.05567191,1.754385965
23-Jun-17,-0.37891534,-0.43808329,-0.73356399,3.12,-0.95768595,0.02432809,-0.98201404,0.18,0.15567191,-0.080897967
27-Jun-17,-0.4481462,-0.3386979,-0.49786369,8.22,-0.81106802,0.02432809,-0.83539611,-0.51,-0.53432809,-0.531322741
28-Jun-17,-0.05636795,0.80295347,0.32667614,-4.14,0.05778534,0.02432809,0.03345725,0.74,0.71567191,0.335758254
29-Jun-17,0.57231015,0.86046126,0.38806246,-5.07,0.34661443,0.02432809,0.32228634,-0.63,-0.65432809,0.29407291
30-Jun-17,0.16760561,-0.45695384,0.09141355,3.07,0.38969893,0.02432809,0.36537084,-0.16,-0.18432809,3.943177797
03-Jul-17,0.14153383,0.26001108,0.4254715,-4.54,1.02034058,0.02432809,0.99601249,0.22,0.19567191,1.055396138
04-Jul-17,0.43900493,-0.42927633,0.13754801,0.67,-0.02142771,0.02432809,-0.0457558,-0.09,-0.11432809,-2.281259024
05-Jul-17,0.46193734,0.85159152,0.35325152,-1.09,0.59804256,0.02432809,0.57371447,0.07,0.04567191,-0.147754137
06-Jul-17,0.04014681,0.73360796,0.23288484,-1.52,0.34457504,0.02447866,0.32009638,-0.59,-0.61447866,1.741146296
07-Jul-17,0.3240504,0.40381605,-0.58936948,-1.05,0.07969893,0.02447866,0.05522027,0.22,0.19552134,1.3816842
10-Jul-17,-1.00759859,1.07486612,-0.61318602,0.41,1.00754659,0.02447866,0.98306793,0.21,0.18552134,-0.439938791
11-Jul-17,-0.00302391,-1.0914274,0.34299742,-0.21,-0.23449093,0.02447866,-0.25896959,-0.08,-0.10447866,0.88376561
12-Jul-17,-0.0921857,0.58270446,0.47800573,1.49,0.54790403,0.02447866,0.52342537,0.9,0.87552134,-0.490382784
13-Jul-17,-0.25481713,-0.21901134,0.0871829,1.76,0.52166234,0.02417747,0.49748487,0.21,0.18582253,0.00478446
14-Jul-17,-0.71270492,0.18949385,-0.27625034,-0.67,-0.0918492,0.02417747,-0.11602667,0.57,0.54582253,-3.569036456
17-Jul-17,-0.36806828,0.80248206,0.11324481,2.55,0.26240617,0.02417747,0.2382287,0.03,0.00582253,1.404048422
18-Jul-17,-0.14408255,0.06366186,-0.19264152,0.28,-0.61347121,0.02417747,-0.63764868,0.06,0.03582253,-1.017662312
19-Jul-17,0.14157724,0.75110539,0.08098368,-2.05,0.80003652,0.02417747,0.77585905,0.46,0.43582253,1.863476842
20-Jul-17,0.64158049,-0.34187772,0.39543911,0.53,-0.20383204,0.02372526,-0.2275573,0.24,0.21627474,-0.485248447
21-Jul-17,0.22616933,0.23056757,-0.01223133,-2.03,0.33803707,0.02372526,0.31431181,-0.23,-0.25372526,-1.716403355
24-Jul-17,0.17408725,0.53167257,-0.25689091,2.05,0.37593742,0.02372526,0.35221216,-0.2,-0.22372526,-2.411192697
25-Jul-17,-0.54213066,1.08198057,-0.20357458,-3.54,0.12186219,0.02372526,0.09813693,0.29,0.26627474,1.006609049
26-Jul-17,0.14879533,0.29939166,0.12503971,2.36,0.32424851,0.02372526,0.30052325,0.07,0.04627474,-0.971411315
27-Jul-17,-0.56969118,-1.04922592,0.28187783,0.43,-0.38655757,0.02387605,-0.41043362,0.08,0.05612395,0.569250318
28-Jul-17,0.27044222,-0.08964337,0.37633869,-0.71,0.03631992,0.02387605,0.01244387,-0.16,-0.18387605,0.257744984
31-Jul-17,-0.83675736,0.64938055,0.5868658,6.85,0.47899919,0.02387605,0.45512314,0.04,0.01612395,-0.055449138
01-Aug-17,-0.29094567,-0.44318706,0.45487983,0.06,0.13018391,0.02387605,0.10630786,0.47,0.44612395,-0.363141171
02-Aug-17,-0.21444586,-0.24428188,0.75992192,0.29,-0.19991942,0.02387605,-0.22379547,-0.01,-0.03387605,0.541635029
03-Aug-17,-0.42539925,-1.37919502,0.47228219,-2.51,-0.46776412,0.02387605,-0.49164017,-0.08,-0.10387605,0.412848656
04-Aug-17,-0.87814524,0.75923173,0.66414983,-2.17,0.62739339,0.02387605,0.60351734,-0.05,-0.07387605,1.940433213
07-Aug-17,0.24699479,1.01032931,1.07033023,4.43,0.5111815,0.02387605,0.48730545,0.2,0.17612395,2.134671192
08-Aug-17,-1.27296594,-0.36517151,0.30728367,7.36,-1.01091951,0.02387605,-1.03479556,-0.25,-0.27387605,-0.081868529
09-Aug-17,-0.84702543,0.5068039,-0.12969437,5.34,-1.01743438,0.02387605,-1.04131043,-0.25,-0.27387605,-0.332562175
10-Aug-17,-1.49000011,-1.77076709,-0.66202147,2.6,-1.93440881,0.02387605,-1.95828486,-1.1,-1.12387605,-4.376420523
11-Aug-17,1.0982633,-2.17895989,0.37981468,10.09,-0.78429797,0.02387605,-0.80817402,-0.13,-0.15387605,-3.357944776
14-Aug-17,0.56939733,1.03132314,1.50684987,-5.35,1.46004653,0.02387605,1.43617048,0.77,0.74612395,2.098377813
16-Aug-17,0.43242566,0.61103605,0.74910217,-1.01,1.05235283,0.02387605,1.02847678,0.25,0.22612395,-2.239762185
17-Aug-17,0.25086105,0.90735471,-0.05833011,0.72,0.16318346,0.02387605,0.13930741,-0.91,-0.93387605,0.293593373
18-Aug-17,-0.01527512,-0.72920689,0.53030416,1.6,-0.27827159,0.02387605,-0.30214764,-0.31,-0.33387605,-0.554103502
21-Aug-17,0.35763535,-0.98009015,0.02647583,1.68,-0.98321743,0.02387605,-1.00709348,0.09,0.06612395,-1.934398654
22-Aug-17,-0.31789159,-0.58790667,0.00239016,-4.79,-0.18452512,0.02387605,-0.20840117,0.67,0.64612395,0.766509434
23-Aug-17,-0.19253787,1.42285085,0.71636062,-6.54,0.92149616,0.02387605,0.89762011,-0.16,-0.18387605,0.824511942
24-Aug-17,0.61404685,0.63660056,-0.20197497,-4.63,0.28053559,0.02372526,0.25681033,-0.13,-0.15372526,-1.350638388
28-Aug-17,0.37926226,0.23756812,0.58925505,0.54,0.84705962,0.02372526,0.82333436,0.09,0.06627474,0.83431383
29-Aug-17,0.0806522,-0.62420277,0.05159095,7.14,-1.05368005,0.02372526,-1.07740531,-0.06,-0.08372526,-1.782115201
30-Aug-17,0.26607609,0.9078872,0.84184411,-4.84,1.17541648,0.02372526,1.15169122,0.13,0.10627474,1.506642186
31-Aug-17,0.50861077,0.12888635,0.78229536,-7.26,0.43900558,0.02372526,0.41528032,0.63,0.60627474,1.622599351
01-Sep-17,0.03914441,0.70247271,-0.04711912,-2.32,0.70947287,0.02372526,0.68574761,0.31,0.28627474,-0.565385823
04-Sep-17,0.13545057,-0.08950806,-0.16666693,12.76,-0.59500648,0.02372526,-0.61873174,-0.13,-0.15372526,0.084237128
05-Sep-17,0.81961275,0.41219056,0.3014653,-2.11,0.68738389,0.02372526,0.66365863,-0.44,-0.46372526,0.783798001
06-Sep-17,0.57684951,0.09045813,0.6323208,1.8,-0.09934156,0.02372526,-0.12306682,0.23,0.20627474,-0.109609061
07-Sep-17,0.15473896,0.38047364,0.22605317,-0.86,0.41218173,0.02357441,0.38860732,0.28,0.25642559,1.47873341
08-Sep-17,-0.01949348,-0.41190546,0.30668182,-0.35,-0.19108448,0.02357441,-0.21465889,0,-0.02357441,0.623036919
11-Sep-17,-0.06012359,-0.0871754,0.21807867,-4.65,0.71615788,0.02357441,0.69258347,0.89,0.86642559,-0.859686828
12-Sep-17,-0.17044685,0.09778587,-0.1571374,-4.87,0.84011097,0.02357441,0.81653656,0.32,0.29642559,2.456901001
13-Sep-17,-0.43449526,-0.08773077,-0.33706386,-0.02,-0.37353875,0.02357441,-0.39711316,-0.08,-0.10357441,3.763224181
14-Sep-17,0.34422606,-0.05724176,-0.27219494,-2.42,0.20381718,0.02372526,0.18009192,-0.17,-0.19372526,7.234063213
15-Sep-17,0.06669029,-0.26718484,0.15086309,1.81,0.07826622,0.02372526,0.05454096,0.22,0.19627474,7.447819985
18-Sep-17,0.60744088,-0.05983311,0.09599096,-2.01,0.67259497,0.02372526,0.64886971,0.14,0.11627474,-3.076015506
19-Sep-17,0.50674154,0.2465887,0.20083548,0.2,0.1124479,0.02372526,0.08872264,0.28,0.25627474,-1.282497174
20-Sep-17,0.50085226,0.39587862,0.34119866,1.46,-0.16934003,0.02372526,-0.19306529,0.13,0.10627474,-3.782974413
21-Sep-17,0.23153537,-0.76561443,-0.53037657,0,-0.34272336,0.02372526,-0.36644862,-0.42,-0.44372526,-0.595020139
22-Sep-17,-0.27104044,-1.7365453,-0.92040892,10.12,-2.00396792,0.02372526,-2.02769318,0.21,0.18627474,-2.403536237
25-Sep-17,-1.22285542,-0.08521032,-0.95783541,4.14,-1.23382499,0.02372526,-1.25755025,-0.28,-0.30372526,-4.760332138
26-Sep-17,0.48601814,0.53972022,0.54209953,-3.09,0.31312217,0.02372526,0.28939691,-0.29,-0.31372526,5.01312726
27-Sep-17,-0.2558076,-1.21797523,-0.62969032,7.23,-1.5703059,0.02372526,-1.59403116,0.24,0.21627474,-3.188829662
28-Sep-17,0.56269169,-0.11112066,-0.07279842,-4.98,0.45314748,0.02372526,0.42942222,0.22,0.19627474,5.033377187
29-Sep-17,0.52669277,0.0186347,0.40963044,-5.22,0.52022299,0.02372526,0.49649773,0.41,0.38627474,2.24531453
03-Oct-17,-0.40326662,-0.28892194,0.87493703,-0.2,0.7809562,0.02372526,0.75723094,0.25,0.22627474,-2.409255898
04-Oct-17,0.39995464,-0.09771319,0.65157041,-5.3,0.54382125,0.02372526,0.52009599,0.07,0.04627474,-0.223162397
05-Oct-17,0.64299194,0.51945594,0.36526539,-0.76,0.11994129,0.02357441,0.09636688,0.26,0.23642559,-1.300032617
06-Oct-17,-0.2279916,0.99368432,0.3682408,-5.06,1.00684803,0.02357441,0.98327362,-0.11,-0.13357441,0.047209895
09-Oct-17,0.71181291,0.2063687,0.07727985,2.47,0.16454363,0.02357441,0.14096922,-0.04,-0.06357441,-0.990939977
10-Oct-17,0.56760109,-0.20571586,0.46607465,-2.46,0.4813035,0.02357441,0.45772909,0.42,0.39642559,0.028595939
11-Oct-17,-0.03521986,-1.80866974,0.07562158,5.56,-0.4263745,0.02357441,-0.44994891,0.15,0.12642559,-0.862397561
12-Oct-17,-0.24624558,0.16801416,0.78645077,-5.86,1.0799665,0.02357441,1.05639209,-0.04,-0.06357441,1.052530398
13-Oct-17,-0.5431231,0.5472439,0.04530637,1.99,0.44828482,0.02357441,0.42471041,0.22,0.19642559,1.911918577
16-Oct-17,-0.26235146,-0.5315272,-0.37762607,0.42,0.4884838,0.02357441,0.46490939,0.09,0.06642559,3.490759754
17-Oct-17,0.08645569,0.32887744,0.23642864,2.65,0.27741506,0.02357441,0.25384065,-0.12,-0.14357441,0.405844156
18-Oct-17,0.48241519,-0.39571879,0.85669235,-0.6,-0.11900941,0.02372526,-0.14273467,0.15,0.12627474,-0.601814426
19-Oct-17,1.06706158,-0.15127691,0.187901,7.41,-0.31883095,0.02372526,-0.34255621,0.14,0.11627474,0.619013194
23-Oct-17,-0.08533444,0.4222862,0.55840329,-0.56,0.32567538,0.02372526,0.30195012,-0.27,-0.29372526,-1.041806996
24-Oct-17,-0.44638516,2.33253054,-0.05405586,-5.96,0.3663093,0.02372526,0.34258404,0.07,0.04627474,0.680673413
25-Oct-17,-6.44652692,12.43603768,-1.47925717,1.47,0.92165117,0.02372526,0.89792591,-0.39,-0.41372526,-1.32059314
26-Oct-17,-1.23936562,1.37829672,0.17123535,-1.21,0.48594775,0.02372526,0.46222249,0.11,0.08627474,-0.178130995
27-Oct-17,1.23342791,-2.26639091,-0.58166405,-1.23,-0.04182986,0.02372526,-0.06555512,0.44,0.41627474,1.793639899
30-Oct-17,0.17535608,1.10740107,0.02249276,5.56,0.73332399,0.02372526,0.70959873,0,-0.02372526,1.690115521
31-Oct-17,0.87406324,-0.77015826,0.08545852,2.7,0.07438161,0.02372526,0.05065635,0.11,0.08627474,0.388984662
01-Nov-17,-0.44072179,0.88785175,-0.05008432,-2.43,0.80182317,0.02372526,0.77809791,0.21,0.18627474,5.389458853
02-Nov-17,0.52377892,-0.93418839,-1.17097203,-1.09,0.16055979,0.02372526,0.13683453,0.1,0.07627474,2.448297472
03-Nov-17,-0.57064688,1.67429653,0.01284463,-0.79,0.22020879,0.02372526,0.19648353,0.11,0.08627474,-2.993352637
06-Nov-17,0.71171881,-1.09960748,-0.11133116,9.34,0.2728369,0.02372526,0.24911164,0.07,0.04627474,-1.118257872
07-Nov-17,0.543125,-2.55355372,1.07079253,1.65,-1.18241303,0.02372526,-1.20613829,0,-0.02372526,4.600144552
08-Nov-17,-0.34011612,-1.18669603,-0.18232223,2.81,-0.61993864,0.02372526,-0.6436639,0.19,0.16627474,-2.719180588
09-Nov-17,-0.19755791,0.72637558,0.2729033,-2.52,0.39475321,0.02372526,0.37102795,-0.41,-0.43372526,1.591877664
10-Nov-17,-0.4065554,0.35488323,0.53132729,1.56,-0.0412215,0.02372526,-0.06494676,-0.1,-0.12372526,-2.150935636
13-Nov-17,0.04068908,-0.18969316,0.23720868,4.23,-0.66619955,0.02372526,-0.68992481,-0.22,-0.24372526,-0.903665098
14-Nov-17,0.33033411,-0.34821549,0.32340166,0.85,-0.36205246,0.02372526,-0.38577772,-0.19,-0.21372526,-0.708317428
15-Nov-17,-0.2590713,-1.62209815,0.0016214,0.71,-1.0656121,0.02372526,-1.08933736,-0.53,-0.55372526,-0.200768902
16-Nov-17,-0.29501361,1.60837701,0.27906293,-5.63,1.01922194,0.02372526,0.99549668,0.73,0.70627474,0.149809528
17-Nov-17,0.34396703,0.14998461,0.03249147,1.86,0.72173756,0.02372526,0.6980123,-0.13,-0.15372526,0.841952304
20-Nov-17,0.57668695,0.68494654,0.15626087,-2.04,0.41356477,0.02372526,0.38983951,0.13,0.10627474,1.652892562
21-Nov-17,0.42264487,-0.17673163,-0.38309044,2.1,0.24033798,0.02372526,0.21661272,0.56,0.53627474,0.346049614
22-Nov-17,0.23833662,0.21312447,0.12516407,2.35,0.11661512,0.02372526,0.09288986,0.14,0.11627474,0.054013628
23-Nov-17,0.83017655,-0.1683842,-0.08538136,-1.23,0.19305777,0.02372526,0.16933251,0.16,0.13627474,-0.19932727
24-Nov-17,0.45613673,0.0600085,-0.02012701,-2.54,0.34555934,0.02372526,0.32183408,0.3,0.27627474,1.510423168
27-Nov-17,0.56071608,0.13352546,-0.18390108,-3.57,0.28615319,0.02372526,0.26242793,-0.18,-0.20372526,-1.086243646
28-Nov-17,0.67952878,-0.58972899,0.2521162,0.9,-0.07292854,0.02372526,-0.0966538,0.52,0.49627474,4.168911359
29-Nov-17,0.46961324,-0.91495668,0.05777241,-0.67,-0.05407061,0.02372526,-0.07779587,-0.02,-0.04372526,0.564904324
30-Nov-17,0.93346634,-0.51385225,0.35250786,3.75,-0.73023306,0.02387605,-0.75410911,0.54,0.51612395,2.155939713
01-Dec-17,0.33361691,-0.84604546,-0.10561995,9.19,-1.00667841,0.02387605,-1.03055446,-0.38,-0.40387605,0.251703841
04-Dec-17,-0.61723305,-0.27204751,-0.21466951,0.41,-0.09224463,0.02387605,-0.11612068,0.03,0.00612395,-0.795704739
05-Dec-17,-0.41328638,0.06085355,0.10496708,1.03,-0.09996339,0.02387605,-0.12383944,-0.31,-0.33387605,-1.33940739
06-Dec-17,0.48045443,-1.08275176,0.38713369,0.53,-0.74508966,0.02387605,-0.76896571,-0.26,-0.28387605,-1.420734836
07-Dec-17,-0.17884164,0.75662304,0.68493737,-5.4,1.28247094,0.02387605,1.25859489,0.26,0.23612395,-1.349133272
08-Dec-17,0.1875692,-0.03590993,0.03069327,-4.2,0.9221489,0.02387605,0.89827285,0.48,0.45612395,-0.588426264
11-Dec-17,0.13475683,-0.66290914,-0.05738092,3.47,0.46437033,0.02387605,0.44049428,0.38,0.35612395,-1.257296812
12-Dec-17,0.065569,-0.02960051,-0.25014106,7.88,-0.74425242,0.02387605,-0.76812847,0.11,0.08612395,1.604034892
13-Dec-17,-0.00110223,-1.40211563,-0.11357655,4.47,-0.57675828,0.02387605,-0.60063433,0.05,0.02612395,-0.13427188
14-Dec-17,-0.54262651,-0.18375882,0.12931889,2.9,0.15980667,0.02387605,0.13593062,-0.33,-0.35387605,-0.069263364
15-Dec-17,-0.00521106,-0.35182598,0.73330142,-8.94,0.86774797,0.02387605,0.84387192,0.38,0.35612395,0.966282057
18-Dec-17,-0.7381352,0.76860099,-0.02718715,-12.22,0.55187795,0.02387605,0.5280019,0.89,0.86612395,2.770150218
19-Dec-17,0.54221468,0.0929871,0.38232362,-7.07,1.07644706,0.02387605,1.05257101,-0.37,-0.39387605,1.772102161
20-Dec-17,0.97685581,0.12076702,-0.63955129,-0.02,0.20135666,0.02387605,0.17748061,-0.04,-0.06387605,-1.548202772
21-Dec-17,0.61514021,1.30842216,-0.57719931,-0.82,0.37467597,0.02402679,0.35064918,0.25,0.22597321,0.196078431
22-Dec-17,0.30583238,0.0386991,-0.09879404,-4.12,0.4770262,0.02402679,0.45299941,-0.06,-0.08402679,0.399217221
26-Dec-17,0.32519246,1.44173406,-0.64253779,4.01,0.44833389,0.02402679,0.4243071,-0.03,-0.05402679,-0.892717917
27-Dec-17,0.21010713,0.54465793,-1.94658293,3.65,-0.29723232,0.02402679,-0.32125911,0.18,0.15597321,1.675648035
28-Dec-17,0.59682001,0.61131749,0.07391672,-1.56,0.03053633,0.02402679,0.00650954,0.18,0.15597321,1.12963751
29-Dec-17,0.504284,1.11323325,-0.23090244,3.03,0.59853789,0.02402679,0.5745111,-0.16,-0.18402679,5.673080601
01-Jan-18,0.25757253,1.3290182,-0.75365379,5.39,-0.28351287,0.02402679,-0.30753966,0,-0.02402679,-0.097741095
02-Jan-18,0.08455558,-1.03132775,-0.50918721,2.49,-0.36970295,0.02402679,-0.39372974,0.6,0.57597321,-2.525636845
03-Jan-18,0.74502662,0.77285588,0.98010071,-0.46,0.38217101,0.02402679,0.35814422,0.45,0.42597321,1.167286245
04-Jan-18,-0.47288417,2.36082571,-0.01949241,-1.52,0.81589288,0.02432809,0.79156479,0.8,0.77567191,1.212611156
05-Jan-18,0.33335113,-0.51548092,0.54612608,-2.25,0.74214678,0.02432809,0.71781869,0.65,0.62567191,2.483299448
08-Jan-18,0.17286079,0.60228174,-0.00759175,4.75,0.69897895,0.02432809,0.67465086,0.06,0.03567191,-1.388692079
09-Jan-18,0.32176931,-0.88202931,0.2889992,0.82,-0.00865748,0.02432809,-0.03298557,0.18,0.15567191,-1.77827274
10-Jan-18,0.08216906,-0.19773544,0.18869925,1.35,-0.00192414,0.02432809,-0.02625223,0.02,-0.00432809,2.966241176
11-Jan-18,0.16793297,0.28626745,-0.40576928,-0.16,0.16903331,0.02447866,0.14455465,0.44,0.41552134,-1.612674055
12-Jan-18,0.14761853,-0.15648324,0.11734381,-2,0.00345734,0.02447866,-0.02102132,0.62,0.59552134,0.49462055
15-Jan-18,0.32398045,0.28882408,0.76169788,4.17,0.15673724,0.02447866,0.13225858,0.4,0.37552134,-1.961559188
16-Jan-18,-0.79601552,-2.38287203,-0.53120627,-1.54,-1.09730209,0.02447866,-1.12178075,-0.25,-0.27447866,2.953571036
17-Jan-18,-1.01355361,1.60167677,0.0119683,-1.6,0.6142671,0.02447866,0.58978844,0.53,0.50552134,-1.224417156
18-Jan-18,-1.04091918,-2.25997768,-0.09026021,0.72,-0.95369344,0.02466679,-0.97836023,-0.15,-0.17466679,-0.814385067
19-Jan-18,-0.77446573,0.38046514,0.53827463,0.16,0.7044852,0.02466679,0.67981841,0.49,0.46533321,1.852861035
22-Jan-18,0.43347457,-0.72697433,0.16831473,10.08,0.73996413,0.02466679,0.71529734,0.62,0.59533321,0.649188514
23-Jan-18,-1.63170671,1.82766822,0.12045748,5.41,0.73784817,0.02466679,0.71318138,0.41,0.38533321,-0.956869972
24-Jan-18,-0.7361661,-0.06729775,-0.99851438,11.19,-0.22773828,0.02466679,-0.25240507,0.1,0.07533321,-1.753318782
25-Jan-18,0.55423177,-1.25542417,0.24090068,-2.95,-0.61383542,0.02481724,-0.63865266,0.09,0.06518276,0.986997851
29-Jan-18,-0.47778244,-2.29311256,0.37634337,2.17,-0.09744707,0.02481724,-0.12226431,-0.65,-0.67481724,0.537362954
30-Jan-18,-0.92037788,0.38782423,-0.32884697,-8.23,-0.70788978,0.02481724,-0.73270702,-0.9,-0.92481724,-1.416938695
31-Jan-18,0.04988698,-0.36268371,-0.04753581,-2.95,-0.55048952,0.02481724,-0.57530676,-0.04,-0.06481724,-1.35725202
01-Feb-18,0.33910195,-1.22314909,-0.17236269,-11.44,-0.04931275,0.02481724,-0.07412999,-0.03,-0.05481724,-1.778007304
02-Feb-18,-1.34120095,-2.38862367,-1.57898264,8.1,-3.0014772,0.02481724,-3.02629444,-1.85,-1.87481724,1.201787659
05-Feb-18,-0.70275521,0.8735146,-0.5621384,5.26,-0.42279983,0.02481724,-0.44761707,-3.13,-3.15481724,-4.260214495
06-Feb-18,-1.09224323,-0.86171676,0.3315326,24.68,-1.82021581,0.02481724,-1.84503305,-0.23,-0.25481724,-6.352959417
07-Feb-18,2.3346624,-0.59506228,0.19680001,-2.75,0.52705687,0.02481724,0.50223963,0.11,0.08518276,-2.942880795
08-Feb-18,0.95272769,1.04995956,0.64889027,-8.7,1.41557952,0.02481724,1.39076228,-2.67,-2.69481724,5.091901574
09-Feb-18,-0.13424775,1.64789861,0.2987766,8.2,-0.35662044,0.02481724,-0.38143768,0.29,0.26518276,4.96286978
12-Feb-18,0.55612981,1.13154739,0.66710648,0,1.08486181,0.02481724,1.06004457,1.22,1.19518276,-3.634114281
14-Feb-18,1.33497019,-2.29711163,0.43280791,0,-0.22660248,0.02481724,-0.25141972,1.21,1.18518276,-0.533579395
15-Feb-18,-0.64338311,-2.01823798,-0.32607373,-5.06,-0.2325997,0.02466679,-0.25726649,1.19,1.16533321,-0.891380632
16-Feb-18,-0.08649909,-1.04650165,-0.25428563,0.38,-0.99354708,0.02466679,-1.01821387,0.33,0.30533321,-0.150577894
19-Feb-18,-0.16107972,-1.60844242,-0.03854198,1.77,-0.8648342,0.02466679,-0.88950099,-0.09,-0.11466679,-0.342368046
20-Feb-18,-0.33572225,0.23745005,-0.25122533,1.2,0.01346411,0.02466679,-0.01120268,-0.46,-0.48466679,-0.453969163
21-Feb-18,-0.3361813,-0.58109562,0.60422618,-5.62,0.18843321,0.02466679,0.16376642,-0.37,-0.39466679,-3.09778143
22-Feb-18,-0.1246505,-0.27342674,-0.37686151,0,-0.37112243,0.02466679,-0.39578922,-0.06,-0.08466679,-2.900025439
23-Feb-18,-0.08047095,0.84411735,0.46158788,-4.25,1.26094006,0.02466679,1.23627327,1.12,1.09533321,5.025761942
26-Feb-18,0.21452748,-0.44296266,0.48044496,-3.57,0.77202768,0.02466679,0.74736089,0.88,0.85533321,1.608946909
27-Feb-18,0.75440552,-2.47001929,0.43513678,0,-0.29252991,0.02466679,-0.3171967,-0.88,-0.90466679,2.765957447
28-Feb-18,0.28727319,-0.15849845,0.21393642,0,-0.29183426,0.02466679,-0.31650105,-1.05,-1.07466679,1.576684185
01-Mar-18,0.6292228,-1.43137343,0.1288314,0,-0.34162919,0.02466679,-0.36629598,-1.32,-1.34466679,1.626685481
05-Mar-18,-0.0165715,-1.43241966,-0.28204077,9.4,-0.99887594,0.02466679,-1.02354273,0.8,0.77533321,-1.693215567
06-Mar-18,0.00163287,-1.51421659,0.52013614,0,-1.04292659,0.02466679,-1.06759338,0.53,0.50533321,-3.268204645
07-Mar-18,-1.08550385,-1.93942294,0.27307667,-3.35,-1.27816806,0.02466679,-1.30283485,-0.08,-0.10466679,-1.922530927
08-Mar-18,-0.66119509,0.15209738,0.66509015,-7.1,0.4535164,0.02519309,0.42832331,0.44,0.41480691,-0.752657045
09-Mar-18,0.39739305,-2.34193914,0.21333602,-0.41,-0.19647184,0.02519309,-0.22166493,1.13,1.10480691,5.425226051
12-Mar-18,-1.17460218,-0.02427491,0.965452,0,1.21437114,0.02519309,1.18917805,0.23,0.20480691,-3.323979289
13-Mar-18,0.37712699,2.3194731,-0.2924945,-0.21,0.44519929,0.02519309,0.4200062,-0.45,-0.47519309,2.739165985
14-Mar-18,0.24983721,0.84858926,-0.19346237,-0.69,-0.02808078,0.02519309,-0.05327387,-0.47,-0.49519309,1.906088341
15-Mar-18,1.3095807,0.76963743,-0.10808763,-0.23,-0.02505981,0.02417747,-0.04923728,-0.05,-0.07417747,-1.476043578
16-Mar-18,0.46807277,0.02604419,0.06929766,6.21,-1.22359213,0.02417747,-1.2477696,0.03,0.00582253,2.492965003
19-Mar-18,-0.32271485,-1.36072948,0.10140172,3.94,-1.42269671,0.02417747,-1.44687418,-1.11,-1.13417747,-3.681361176
20-Mar-18,-1.2150214,0.60676047,-0.4641727,-1.34,0.19008367,0.02417747,0.1659062,0.02,-0.00417747,1.075959531
21-Mar-18,-0.04028166,-0.0534907,0.62631241,-3.2,0.2840672,0.02417747,0.25988973,-0.08,-0.10417747,0.500476644
22-Mar-18,-0.93366464,-0.71025469,0.21171036,0,-0.60000395,0.02387605,-0.62388,-1.72,-1.74387605,-1.395146629
23-Mar-18,-0.11894232,-2.65900461,-0.02750855,1.95,-1.15429934,0.02387605,-1.17817539,-1.76,-1.78387605,-1.162371237
26-Mar-18,-1.53685661,1.19021296,0.67900553,0,1.07871951,0.02387605,1.05484346,1.6,1.57612395,-2.648120362
27-Mar-18,0.24720189,1.44741386,-0.03174898,0,0.94425841,0.02387605,0.92038236,-0.66,-0.68387605,-0.466550029
28-Mar-18,0.14766067,-1.91064044,0.33975739,1.33,-0.56847108,0.02372526,-0.59219634,-0.38,-0.40372526,-2.339499456
02-Apr-18,1.44445405,0.55644604,0.45332117,-2.6,1.41968381,0.02372526,1.39595855,-1.37,-1.39372526,3.051210628
03-Apr-18,0.77429016,0.78880243,-0.32134453,-1.06,0.72194685,0.02372526,0.69822159,0.5,0.47627474,2.582442716
04-Apr-18,0.58826656,-0.49980415,-0.23012788,0,-0.96810156,0.02372526,-0.99182682,0.61,0.58627474,-1.353980866
05-Apr-18,-0.60508583,2.08544539,0.20223371,0,1.75669844,0.02372526,1.73297318,0.94,0.91627474,-1.204076601
06-Apr-18,0.31288903,0.93931734,-0.02117342,-0.34,0.3510148,0.02372526,0.32728954,-1.34,-1.36372526,0.120627262
09-Apr-18,0.14762052,0.37310074,0.39789345,0.81,0.34936381,0.02372526,0.32563855,0.41,0.38627474,0.884918986
10-Apr-18,-0.47291554,0.06179474,0.2297296,0,0.18777609,0.02372526,0.16405083,1.4,1.37627474,-0.350039122
11-Apr-18,0.14430282,-0.92145343,0.41230882,1.53,0.09055759,0.02372526,0.06683233,-0.36,-0.38372526,1.095131829
12-Apr-18,0.20066572,-1.44451557,0.48916576,-1.09,0.10317317,0.02372526,0.07944791,0.4,0.37627474,1.626946818
13-Apr-18,-0.68759905,0.7414094,0.66968997,-2.88,0.20807199,0.02372526,0.18434673,-0.09,-0.11372526,0.265476047
16-Apr-18,-0.15670836,-0.33139369,0.86121648,0.85,0.4074616,0.02372526,0.38373634,0.52,0.49627474,-2.098126529
17-Apr-18,0.31119048,-0.20237543,0.68802136,-1.53,0.22420768,0.02372526,0.20048242,0.79,0.76627474,1.085887559
18-Apr-18,-0.17324557,-0.31771779,0.25756529,0.48,-0.14257029,0.02372526,-0.16629555,0.35,0.32627474,-0.299971624
