Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-June-2015,304.10,305.70,302.55,303.25,304.051165376762383638,537766,7582,163508379.00,167111,31.08,3.15,-0.85
17-June-2015,304.70,304.70,300.00,301.10,302.300970903243423647,988770,6425,298906131.00,616527,62.35,4.70,-3.60
16-June-2015,298.00,303.00,293.95,301.90,297.282397157050626081,913699,9705,271626629.00,475051,51.99,9.05,3.90
15-June-2015,297.80,300.45,293.05,299.10,298.455437342808096131,901764,8452,269136369.00,393616,43.65,7.40,1.30
12-June-2015,288.95,296.80,287.25,295.85,292.125204588271111792,873706,10138,255231544.00,223244,25.55,9.55,6.90
11-June-2015,296.00,297.35,286.65,288.55,289.232091301092672738,1765762,12698,510715036.00,852997,48.31,10.70,-7.45
10-June-2015,287.10,294.25,287.10,292.40,292.411315173031461461,1672586,11156,489083072.00,840158,50.23,7.15,5.30
9-June-2015,283.25,287.95,282.50,287.10,286.419027180418245368,1464547,12061,419474127.00,659335,45.02,5.45,3.85
8-June-2015,286.20,287.00,280.55,283.25,283.161826239970225389,1461648,12415,413882917.00,748260,51.19,6.45,-2.95
5-June-2015,292.95,292.95,283.30,284.50,287.695043882005281402,2519028,20489,724711871.00,1252817,49.73,9.65,-8.45
4-June-2015,292.45,292.95,285.90,290.85,289.763372506026926798,1787810,18757,518041855.00,683292,38.22,7.05,-1.60
3-June-2015,305.00,305.00,291.00,296.00,296.431481673386843526,1273776,17425,377587307.00,455301,35.74,14.00,-9.00
2-June-2015,317.00,317.60,303.00,304.65,310.233586050414326923,1007055,14970,312422284.00,349335,34.69,14.60,-12.35
1-June-2015,317.80,319.20,316.00,316.35,317.333059179113606704,2068179,5728,656301569.00,1777466,85.94,3.20,-1.45
29-May-2015,317.45,319.00,315.10,317.30,317.157722860420126346,700932,9091,222305997.00,283320,40.42,3.90,-0.15
28-May-2015,315.00,315.95,311.75,314.55,313.808468353766083232,438267,5251,137531896.00,139126,31.74,4.20,-0.45
27-May-2015,309.10,314.50,307.50,313.35,311.669270649530641445,623404,7468,194295870.00,251658,40.37,7.00,4.25
26-May-2015,312.70,312.95,308.85,309.95,310.071030594983153780,426802,6675,132338936.00,126983,29.75,4.10,-2.75
25-May-2015,312.00,314.05,310.70,312.15,312.321713332097162989,372117,5624,116220219.00,96403,25.91,3.35,0.15
22-May-2015,314.05,318.00,311.50,313.40,315.474096122912250635,665190,7899,209850214.00,222989,33.52,6.50,-0.65
21-May-2015,320.00,320.85,312.60,313.40,314.692774064324292994,741897,8166,233469625.00,333978,45.02,8.25,-6.60
20-May-2015,316.80,320.85,316.50,318.75,319.354880433506188933,587581,7518,187646860.00,181363,30.87,4.35,1.95
19-May-2015,314.60,318.90,312.10,315.20,315.616588679162867392,915745,8620,289024313.00,191687,20.93,6.80,0.60
18-May-2015,314.15,316.65,313.20,316.10,315.098964783554525086,461063,7197,145280474.00,124076,26.91,3.45,1.95
15-May-2015,315.10,316.70,311.00,312.70,313.523096498799298622,808694,8812,253544247.00,249644,30.87,5.70,-2.40
14-May-2015,318.70,318.70,311.50,315.10,314.389321490083582467,868005,11275,272891503.00,255318,29.41,7.20,-3.60
13-May-2015,310.05,319.00,306.50,317.45,313.580521401052810542,1246948,13934,391018604.00,416364,33.39,12.50,7.40
12-May-2015,323.50,324.15,307.10,308.55,312.356095455893188977,681278,11239,212801336.00,214694,31.51,17.05,-14.95
11-May-2015,319.10,325.50,319.10,323.40,323.000459954327972589,556577,10281,179774627.00,173396,31.15,6.40,4.30
8-May-2015,310.40,318.80,310.00,316.95,315.136000529923479559,785019,20270,247387748.00,252174,32.12,8.80,6.55
7-May-2015,314.00,314.50,300.75,304.50,306.504333570363028798,1178474,29264,361207388.00,352056,29.87,13.75,-9.50
6-May-2015,328.50,337.35,310.30,312.10,317.606140817690578792,866269,26879,275132354.00,268508,31.00,27.05,-16.40
5-May-2015,330.90,331.00,327.00,328.35,328.922709941586371405,425928,10660,140097392.00,81371,19.10,4.00,-2.55
4-May-2015,332.00,336.50,326.10,329.15,331.471844705103730970,562079,17890,186313363.00,163949,29.17,10.40,-2.85
30-April-2015,331.00,333.25,325.00,331.25,329.095101429078527010,760630,19437,250319607.00,201532,26.50,8.25,0.25
29-April-2015,327.15,334.80,326.80,330.15,331.565388617800362326,1743178,39538,577977491.00,517634,29.69,8.00,3.00
28-April-2015,304.00,328.25,303.40,326.65,318.918430289196824001,3112344,56882,992583863.00,1177892,37.85,24.85,22.65
