Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-April-2016,346.90,349.90,345.50,347.90,348.270978533593532199,43044,2474,14990976.00,20368,47.32,4.40,1.00
5-April-2016,346.10,348.90,341.55,345.75,344.869111334852419055,18871,1757,6508025.00,7212,38.22,7.35,-0.35
4-April-2016,339.50,347.90,337.10,344.65,343.714655367597114855,30917,2181,10626626.00,10607,34.31,10.80,5.15
1-April-2016,342.00,342.95,337.10,340.30,340.380727227818845821,56681,2633,19293120.00,15254,26.91,5.85,-1.70
31-March-2016,338.30,340.90,334.20,338.80,336.659352242238405519,31308,1411,10540131.00,12284,39.24,6.70,0.50
30-March-2016,331.00,339.60,331.00,338.30,335.519686081694402420,52880,1910,17742281.00,20793,39.32,8.60,7.30
29-March-2016,325.00,331.60,320.40,330.50,329.452493321717256221,693292,4625,228406778.00,593872,85.66,11.20,5.50
28-March-2016,353.00,357.00,325.10,327.60,334.178784668031671940,139682,5891,46678761.00,35581,25.47,31.90,-25.40
23-March-2016,359.80,359.80,351.50,352.50,354.359066353251680481,48498,2002,17185706.00,16445,33.91,8.30,-7.30
22-March-2016,342.00,359.70,342.00,357.55,353.666817447495961227,139275,4413,49256946.00,20091,14.43,17.70,15.55
21-March-2016,341.85,344.80,337.30,341.90,337.736985778518535219,9358589,3445,3160741640.00,9272918,99.08,7.50,0.05
18-March-2016,339.70,344.85,336.25,337.70,339.929681851048445408,38724,1662,13163437.00,13812,35.67,8.60,-2.00
17-March-2016,341.00,343.60,337.30,339.70,340.360881131003975251,33457,1439,11387454.00,9124,27.27,6.30,-1.30
16-March-2016,344.20,344.20,337.05,340.00,339.221012627191369375,40785,2109,13835129.00,7218,17.70,7.15,-4.20
15-March-2016,342.25,345.25,340.50,344.15,343.615971833766575630,30391,1518,10442833.00,5354,17.62,4.75,1.90
14-March-2016,347.05,349.55,341.45,342.55,344.905705366527052253,63747,3247,21986704.00,12421,19.48,8.10,-4.50
11-March-2016,338.40,347.05,337.05,345.60,343.427898385844687742,37357,1421,12829436.00,8655,23.17,10.00,7.20
10-March-2016,341.00,345.55,337.40,338.85,342.478214462699653108,52466,2648,17968462.00,16183,30.84,8.15,-2.15
9-March-2016,345.75,345.75,338.30,339.45,339.869409274274074369,125185,6839,42546552.00,48731,38.93,7.45,-6.30
8-March-2016,338.00,344.40,336.85,342.10,340.403677954698362861,57967,2179,19732180.00,15225,26.26,7.55,4.10
4-March-2016,342.50,345.25,335.15,338.45,339.294007008970195801,62206,2940,21106123.00,12918,20.77,10.10,-4.05
3-March-2016,334.90,344.35,333.85,342.35,341.079834221685768914,93619,3388,31931553.00,19140,20.44,10.50,7.45
2-March-2016,340.00,340.00,327.60,334.20,332.748197572293736727,76286,3014,25384029.00,11960,15.68,12.40,-5.80
1-March-2016,316.70,338.80,311.00,336.90,325.720828371313808207,99086,3319,32274374.00,18273,18.44,27.80,20.20
29-February-2016,330.15,330.15,303.00,316.35,315.924503238252721510,181425,5251,57316603.00,31350,17.28,27.15,-13.80
26-February-2016,328.10,336.80,325.10,330.60,332.113034464151318498,70421,3056,23387732.00,9949,14.13,11.70,2.50
25-February-2016,339.75,339.75,322.70,324.80,326.496894108512083859,41212,1659,13455590.00,7609,18.46,17.05,-14.95
24-February-2016,332.45,332.45,324.50,327.40,328.147757589373472998,71218,1724,23370027.00,31123,43.70,7.95,-5.05
23-February-2016,338.10,338.10,327.05,329.00,331.024056460588890013,79064,2714,26172086.00,12124,15.33,11.05,-9.10
22-February-2016,340.00,340.00,326.80,338.10,334.291026072644297310,80199,2915,26809806.00,16199,20.20,13.20,-1.90
19-February-2016,332.15,340.55,332.10,334.25,335.942133815551537070,38157,1681,12818544.00,6551,17.17,8.45,2.10
18-February-2016,329.00,337.00,320.25,334.05,328.015971158878142383,103186,3773,33846656.00,11539,11.18,16.75,5.05
17-February-2016,349.00,349.00,322.90,327.00,335.262340990890215518,509562,5894,170836949.00,402868,79.06,26.10,-22.00
16-February-2016,360.00,362.25,347.75,349.15,352.929988465974625144,26010,1619,9179709.00,3742,14.39,14.50,-10.85
15-February-2016,358.90,364.60,350.80,358.90,358.899972475801642277,43598,2162,15647321.00,8861,20.32,13.80,0.00
12-February-2016,356.05,362.85,343.00,356.20,354.781902080854398235,68914,2746,24449440.00,11737,17.03,19.85,0.15
11-February-2016,370.40,370.40,354.20,355.40,359.664821153713616209,43529,1732,15655850.00,7445,17.10,16.20,-15.00
10-February-2016,364.00,372.95,364.00,367.15,367.347338302517568397,469024,1702,172294718.00,419443,89.43,8.95,3.15
9-February-2016,371.00,375.55,365.45,367.00,371.268912797717467373,260062,3741,96552936.00,158620,60.99,10.10,-4.00
8-February-2016,370.90,375.70,365.00,371.15,372.370385166409521710,72592,3005,27031111.00,9827,13.54,10.70,0.25
5-February-2016,362.05,371.40,361.15,369.35,366.019119615045129694,70242,3319,25709915.00,19521,27.79,10.25,7.30
4-February-2016,355.20,372.40,355.20,360.75,362.809461510636931263,295809,5213,107322304.00,23302,7.88,17.20,5.55
3-February-2016,351.95,356.00,345.00,353.65,350.749081545064377682,29125,1701,10215567.00,6899,23.69,11.00,1.70
2-February-2016,360.00,362.00,350.20,351.60,355.426223464716905778,32551,2204,11569479.00,9356,28.74,11.80,-8.40
1-February-2016,365.90,366.00,357.35,359.15,361.492817840085713766,55067,3096,19906325.00,13805,25.07,8.65,-6.75
29-January-2016,346.00,366.50,346.00,363.90,355.891864317265219896,166624,6617,59300126.00,39048,23.43,20.50,17.90
28-January-2016,350.00,350.00,335.00,339.30,341.791209668831860291,75128,3053,25678090.00,18327,24.39,15.00,-10.70
27-January-2016,355.55,356.70,344.00,348.95,350.142099322799097065,70880,2500,24818072.00,17704,24.98,12.70,-6.60
25-January-2016,348.15,358.20,346.90,354.20,354.411672927775084827,66016,2181,23396841.00,10688,16.19,11.30,6.05
22-January-2016,344.35,349.85,337.50,347.90,342.678431995641910295,44056,2131,15097041.00,9209,20.90,12.35,3.55
21-January-2016,344.50,347.85,337.40,343.00,342.160910727381825455,29998,1396,10264143.00,4467,14.89,10.45,-1.50
20-January-2016,335.60,343.30,334.00,341.05,339.530816805288974194,60957,2106,20696780.00,15610,25.61,9.30,5.45
19-January-2016,334.00,340.35,327.60,339.15,334.059238945784594476,41206,2212,13765245.00,7470,18.13,12.75,5.15
18-January-2016,336.00,343.25,332.20,334.50,337.245252019480900502,51127,1582,17242338.00,10945,21.41,11.05,-1.50
15-January-2016,341.00,342.25,332.50,335.00,338.911987642346517225,27837,1154,9434293.00,6900,24.79,9.75,-6.00
14-January-2016,347.05,355.00,340.60,342.60,343.481379242353289133,40573,1334,13936070.00,6453,15.90,14.40,-4.45
13-January-2016,348.50,350.80,344.40,348.65,348.227409377348673180,172970,2990,60232895.00,122652,70.91,6.40,0.15
12-January-2016,345.00,348.10,343.10,346.65,346.508398296230812505,24886,1273,8623208.00,6612,26.57,5.00,1.65
11-January-2016,342.20,349.90,342.20,345.25,346.479020769737235889,33414,1287,11577250.00,5095,15.25,7.70,3.05
8-January-2016,344.00,349.90,338.40,348.10,342.951854147577211232,74212,3013,25451143.00,13529,18.23,11.50,4.10
7-January-2016,347.95,347.95,336.65,344.05,342.931075338462267578,63301,1854,21707880.00,13026,20.58,11.30,-3.90
6-January-2016,347.55,354.00,343.50,348.20,347.437863984213312797,41554,1489,14437433.00,6455,15.53,10.50,0.65
5-January-2016,352.00,352.00,346.05,347.55,348.002025567634919728,945414,2035,329005987.00,902888,95.50,5.95,-4.45
4-January-2016,351.00,353.50,348.25,351.30,351.077974909063915076,67355,1252,23646857.00,19477,28.92,5.25,0.30
1-January-2016,346.70,353.90,346.70,351.05,351.063913343690661142,46344,1388,16269706.00,8155,17.60,7.20,4.35
31-December-2015,350.00,354.75,340.00,346.70,348.034268234443770409,77477,2881,26964651.00,14128,18.24,14.75,-3.30
30-December-2015,351.00,352.30,348.00,349.95,350.566478898426323319,22368,757,7841471.00,4692,20.98,4.30,-1.05
