Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-February-2017,759.95,765.00,746.10,749.20,755.840002116274148199,132308,3893,100003679.00,33225,25.11,18.90,-10.75
9-February-2017,740.00,759.50,736.55,755.60,750.201372107552485471,169666,5477,127283666.00,40628,23.95,22.95,15.60
8-February-2017,737.50,747.65,735.05,738.80,740.614078221356702369,123240,3486,91273279.00,33416,27.11,12.60,1.30
7-February-2017,758.30,764.00,732.30,736.00,747.026273648961076255,205453,6054,153478789.00,58186,28.32,31.70,-22.30
6-February-2017,773.00,784.00,734.00,754.55,754.977846738255766802,475957,14228,359336991.00,70087,14.73,50.00,-18.45
3-February-2017,742.05,770.60,736.60,759.80,756.844000619935554460,432303,14733,327185932.00,88680,20.51,34.00,17.75
2-February-2017,699.00,742.50,686.00,737.90,722.971933589454232264,486489,12075,351717893.00,90203,18.54,56.50,38.90
1-February-2017,700.00,704.40,690.30,694.35,695.140424353221428175,90255,2903,62739899.00,21801,24.15,14.10,-5.65
31-January-2017,703.50,708.45,693.75,699.70,700.851816642674126988,110451,3959,77409784.00,26137,23.66,14.70,-3.80
30-January-2017,708.00,717.00,699.20,701.35,705.838704026998464403,171269,5260,120888289.00,47881,27.96,17.80,-6.65
27-January-2017,677.00,715.95,675.40,708.00,705.022022704205509114,479823,15604,338285782.00,103299,21.53,40.55,31.00
25-January-2017,683.20,686.95,672.20,673.80,678.193736458126171012,191074,5852,129585190.00,54346,28.44,14.75,-9.40
24-January-2017,689.00,692.90,676.65,682.95,683.387659140788033367,370898,8641,253467116.00,194759,52.51,16.25,-6.05
23-January-2017,713.95,713.95,685.00,687.20,692.317909445906153386,408198,10464,282602786.00,221388,54.24,28.95,-26.75
20-January-2017,733.00,733.00,710.10,713.95,718.636503357609004066,211460,7776,151962875.00,73154,34.59,22.90,-19.05
19-January-2017,740.50,743.00,729.10,731.45,734.640107987141004919,112606,4200,82724884.00,43812,38.91,13.90,-9.05
18-January-2017,741.85,747.00,736.20,739.10,739.737703446869263716,122575,4183,90673349.00,36084,29.44,10.80,-2.75
17-January-2017,748.00,748.00,732.00,736.90,739.923149999861314131,721054,7290,533524547.00,594955,82.51,16.00,-11.10
16-January-2017,745.80,755.25,736.55,738.65,743.960581040770547701,210863,6514,156873760.00,58627,27.80,18.70,-7.15
13-January-2017,740.00,756.35,740.00,744.30,748.532313776442981848,281691,9754,210854816.00,55098,19.56,16.35,4.30
12-January-2017,738.00,742.00,730.50,736.30,736.269122692995115983,209254,6121,154067259.00,51373,24.55,11.50,-1.70
11-January-2017,745.00,750.00,738.00,740.60,743.999102369135442039,229493,6735,170742586.00,49237,21.45,12.00,-4.40
10-January-2017,743.00,747.00,730.50,738.20,738.622234093803511550,419302,11830,309705780.00,118073,28.16,16.50,-4.80
9-January-2017,737.00,766.65,729.00,733.50,741.769339372755177824,789038,23707,585284196.00,192340,24.38,37.65,-3.50
6-January-2017,769.00,770.45,735.50,737.45,747.870566360118598924,497475,16699,372046910.00,120950,24.31,34.95,-31.55
5-January-2017,760.00,771.75,752.80,764.10,762.233345029239766081,342000,12707,260683804.00,58276,17.04,18.95,4.10
4-January-2017,787.90,787.90,748.70,752.80,765.990988131409220673,522977,17054,400595669.00,104882,20.05,39.20,-35.10
3-January-2017,801.00,811.05,775.00,778.85,788.907779123940852057,523298,11835,412833863.00,276940,52.92,36.05,-22.15
2-January-2017,791.50,803.05,784.20,796.85,795.739944399045667519,243521,10484,193779387.00,34593,14.21,18.85,5.35
