Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-March-2017,349.50,349.50,325.50,338.50,338.944211322831395748,363425,9313,123180800.00,110067,30.29,24.00,-11.00
21-March-2017,348.00,351.50,345.20,349.60,348.153354455390630957,144241,3217,50217988.00,36692,25.44,6.30,1.60
20-March-2017,346.00,351.80,339.15,349.45,346.406235474320939127,320553,4099,111041558.00,35816,11.17,12.65,3.45
17-March-2017,362.80,362.85,343.05,346.80,350.963663716655351145,334349,3798,117344350.00,145950,43.65,19.80,-16.00
16-March-2017,365.20,366.00,359.40,360.25,360.443019296953080268,487279,2409,175636314.00,365778,75.07,6.60,-4.95
15-March-2017,359.95,365.80,356.55,363.15,361.626174306543745237,296558,5417,107243135.00,79837,26.92,9.25,3.20
14-March-2017,366.10,369.45,359.10,361.35,362.524832757368529123,10884635,4659,3945950483.00,10616189,97.53,10.35,-4.75
10-March-2017,361.00,366.00,360.20,364.80,364.428105427846798379,3054563,2574,1113168607.00,2886769,94.51,5.80,3.80
9-March-2017,359.15,362.00,356.65,360.40,359.950203988798385147,70347,1575,25321417.00,15267,21.70,5.35,1.25
8-March-2017,360.80,364.15,358.40,360.75,361.413300123644664257,168224,3203,60798391.00,49058,29.16,5.75,-0.05
7-March-2017,362.00,362.30,356.65,361.20,359.951570714796618930,191537,2762,68944044.00,31541,16.47,5.65,-0.80
6-March-2017,361.95,363.75,357.35,362.05,360.609518309299933223,277045,4532,99905064.00,57937,20.91,6.40,0.10
3-March-2017,357.50,361.35,353.20,355.60,356.840744836181248358,163687,2676,58410191.00,30769,18.80,8.15,-1.90
2-March-2017,365.00,366.10,352.55,356.40,358.653344518869037475,228867,3626,82083915.00,43957,19.21,13.55,-8.60
1-March-2017,368.00,368.15,361.15,362.60,363.363442530573704329,131322,2112,47717614.00,25101,19.11,7.00,-5.40
28-February-2017,358.00,373.00,357.00,365.15,362.891899286831978087,676138,9218,245365003.00,106564,15.76,16.00,7.15
27-February-2017,369.90,370.00,353.10,355.70,358.480096706174863262,436787,6581,156579446.00,64219,14.70,16.90,-14.20
23-February-2017,371.80,400.65,363.50,366.05,379.695445401466131465,2139508,29119,812361443.00,345727,16.16,37.15,-5.75
22-February-2017,363.00,372.30,359.75,361.15,364.841271565519997206,257761,3892,94041851.00,51325,19.91,12.55,-1.85
21-February-2017,375.00,376.90,359.60,362.95,367.417690594046245540,376166,5534,138210043.00,45851,12.19,17.30,-12.05
20-February-2017,369.50,379.05,369.50,375.65,376.394449944605520590,169692,2492,63871127.00,48944,28.84,9.55,6.15
17-February-2017,366.20,372.10,362.55,369.50,366.604976766522147896,147847,2082,54201446.00,46748,31.62,9.55,3.30
16-February-2017,361.05,368.90,360.30,366.20,365.992023928215353938,96288,1486,35240640.00,16999,17.65,8.60,5.15
15-February-2017,370.00,372.40,360.10,365.35,366.227175796348127415,225090,3048,82434075.00,47609,21.15,12.30,-4.65
14-February-2017,356.65,370.00,355.00,369.00,365.236620469760292679,157442,2994,57503584.00,40342,25.62,15.00,12.35
13-February-2017,354.20,360.00,353.70,358.15,357.696627169732876000,76968,1196,27531194.00,22189,28.83,6.30,3.95
10-February-2017,355.50,360.00,355.10,357.75,357.289237417255597352,232342,3339,83013296.00,88580,38.12,4.90,2.25
9-February-2017,353.00,358.00,350.60,355.50,354.424937641669590948,105439,1418,37370211.00,16667,15.81,7.40,2.50
8-February-2017,353.00,354.75,347.10,352.80,351.097756665014634511,106939,1471,37546043.00,15582,14.57,7.65,-0.20
7-February-2017,353.50,358.50,350.15,352.15,354.796553743011629108,87109,1500,30905973.00,8905,10.22,8.35,-1.35
6-February-2017,355.00,356.80,352.45,354.60,354.305245041381579502,118531,1928,41996155.00,29189,24.63,4.35,-0.40
3-February-2017,353.00,361.55,352.00,353.65,355.211733477354078449,174049,2609,61824247.00,38425,22.08,9.55,0.65
2-February-2017,344.00,360.00,344.00,353.50,354.444199372746724506,272936,4105,96740582.00,59738,21.89,16.00,9.50
1-February-2017,347.90,349.30,340.80,345.05,344.360199484869318939,974510,2292,335582458.00,855381,87.78,8.50,-2.85
31-January-2017,348.40,353.05,343.25,347.90,348.590953944871489947,395222,9245,137770814.00,61306,15.51,9.80,-0.50
30-January-2017,323.90,370.00,322.50,347.65,350.168602790825013047,1168830,23566,409287568.00,123507,10.57,47.50,23.75
27-January-2017,311.00,326.70,310.95,323.45,318.812843469941955992,233099,3524,74314955.00,65878,28.26,15.75,12.45
25-January-2017,304.10,314.20,304.10,311.55,309.749525786745926246,468671,8931,145170620.00,68858,14.69,10.10,7.45
24-January-2017,319.90,319.90,314.75,316.35,316.181602273209211586,94316,2660,29820984.00,25120,26.63,5.15,-3.55
23-January-2017,320.00,320.80,315.60,319.40,318.418809596619499040,71942,1810,22907686.00,6444,8.96,5.20,-0.60
20-January-2017,319.00,326.90,315.60,320.70,322.350151897924594672,156355,2989,50401058.00,26216,16.77,11.30,1.70
19-January-2017,314.00,322.50,311.00,316.55,318.921250038524362807,162235,2368,51740189.00,43461,26.79,11.50,2.55
18-January-2017,317.90,318.35,311.40,313.70,314.305265562342430754,118202,3014,37151511.00,31844,26.94,6.95,-4.20
17-January-2017,319.95,319.95,316.00,317.55,317.833759171907756813,61056,1573,19405658.00,16941,27.75,3.95,-2.40
16-January-2017,320.00,323.00,316.90,317.90,319.003611056398135381,121848,2143,38869952.00,17005,13.96,6.10,-2.10
13-January-2017,319.90,325.00,316.05,320.05,321.025025233614430371,153565,2624,49298208.00,21546,14.03,8.95,0.15
12-January-2017,323.00,325.20,320.10,321.65,322.204148764769065520,134064,5801,43195977.00,19055,14.21,5.10,-1.35
11-January-2017,322.00,324.60,318.70,322.85,322.763741215600021458,186410,9998,60166389.00,37291,20.00,5.90,0.85
10-January-2017,319.20,321.00,317.10,320.10,319.394278735691664424,48311,874,15430257.00,16964,35.11,3.90,0.90
9-January-2017,317.10,321.40,316.60,319.00,318.591660717667798190,68639,1720,21867813.00,10764,15.68,4.80,1.90
6-January-2017,322.80,324.70,318.35,319.90,322.424103441127694859,115776,2289,37328973.00,23808,20.56,6.35,-2.90
5-January-2017,314.00,322.45,310.25,321.15,317.830253641772671317,155968,2665,49571349.00,39016,25.02,12.20,7.15
4-January-2017,302.20,315.40,299.55,314.20,305.196042246004325721,356010,4663,108652843.00,124770,35.05,15.85,12.00
3-January-2017,313.00,313.90,300.00,303.65,306.540716139338414037,158377,2391,48548999.00,56737,35.82,13.90,-9.35
2-January-2017,305.25,312.45,303.10,311.00,309.675246127482275461,119044,1933,36864980.00,33642,28.26,9.35,5.75
30-December-2016,303.10,306.95,300.70,305.35,302.945776446374500274,92801,2015,28113671.00,12288,13.24,6.25,2.25
29-December-2016,299.75,304.75,297.75,303.10,300.732414094425454265,77818,1282,23402395.00,21602,27.76,7.00,3.35
28-December-2016,299.50,303.60,297.00,300.20,300.153216769910568933,94598,2031,28393894.00,12465,13.18,6.60,0.70
